CaseName,TotalRunningTime,RunningTime_1,DSC_1,NSD_1,RunningTime_2,DSC_2,NSD_2,RunningTime_3,DSC_3,NSD_3,RunningTime_4,DSC_4,NSD_4,RunningTime_5,DSC_5,NSD_5,RunningTime_6,DSC_6,NSD_6,DSC_AUC,NSD_AUC,DSC_Final,NSD_Final,num_class,runtime_upperbound
CT_AbdomenAtlas_BDMAP_00000805.npz,44.12030720710754,3.718418836593628,0,0,8.094432353973389,0.0018672540399411,0.0,8.087157249450684,0.0017926943464156,0.0,8.070894956588745,0.0021964380896635,0.0,8.000006675720215,0.002793536207024,0.0,8.149397134780884,0.0031132884828619,0.0,0.0092729399045048,0.0,0.0031132884828619,0.0,11.0,990.0
CT_AbdomenAtlas_BDMAP_00000915.npz,43.47145795822144,3.931699991226196,0,0,7.845398664474487,0.00426305,0.0,7.943034410476685,0.000311523,0.0,8.065693378448486,0.002859901,0.0,7.865716934204102,0.007879957,0.0,7.819914579391479,0.009490829,0.0,0.0179283200133149,0.0,0.009490829,0.0,12.0,1080.0
CT_AbdomenAtlas_BDMAP_00001226.npz,40.48533439636231,3.726047992706299,0,0,6.796907186508179,0.001809286,0.0,7.251124620437622,0.004702012,0.0,7.300107241,0.006210037,0.0,6.9161529541015625,0.00852933,0.0,8.494994401931763,0.008461599,0.0,0.024576822,0.0,0.008461599,0.0,12.0,1080.0
CT_AbdomenAtlas_BDMAP_00001245.npz,39.33758592605591,3.8074891567230233,0,0,7.100645303726196,0.006101243,0.0,6.9381256103515625,0.002465864,0.0,6.877944946289063,0.001425881,0.0,7.3166162967681885,0.003032406,0.0,7.296764612197876,0.00692736,0.0,0.0134384514416967,0.0,0.00692736,0.0,12.0,1080.0
CT_AbdomenAtlas_BDMAP_00001351.npz,54.21449637413025,4.017789125442505,0,0,10.051586151123049,0.000441233,0.0,9.724844455718994,0.000156361,0.0,10.14301824569702,0.002711871,0.0,10.04434370994568,0.009763754,0.0,10.232914686203005,0.0185238308573059,0.0,0.022114518130861,0.0,0.0185238308573059,0.0,12.0,1080.0
CT_AbdomenAtlas_BDMAP_00001410.npz,37.206533670425415,3.656371831893921,0,0,6.854279995,0.003305957,0.0,6.559376239776611,0.0167938921765509,0.0,6.685106277,0.040200056,0.0,6.573394060134888,0.0427954037543584,0.0,6.878005266189575,0.053978943,0.0,0.1284318020760894,0.0,0.053978943,0.0,10.0,900.0
CT_AbdomenAtlas_BDMAP_00001443.npz,40.90042662620544,3.756047010421753,0,0,7.514895677566528,0.0109998074322374,0.0,8.279650688171387,0.0155585094327567,0.0,7.346958399,0.00943291,0.0,6.909422874450684,0.008566987,0.0,7.093451976776123,0.006911653,0.0,0.042514136,0.0,0.006911653,0.0,11.0,990.0
CT_AbdomenAtlas_BDMAP_00001544.npz,44.43323063850403,3.626909255981445,0,0,7.825394392,0.000148909,0.0,8.188090562820435,0.000240815,0.0,8.347575187683105,0.009108521,0.0,7.951912641525267,0.0134104908374516,0.0,8.493348598480225,0.0136447999527955,0.0,0.029656681,0.0,0.0136447999527955,0.0,10.0,900.0
CT_AbdomenAtlas_BDMAP_00001616.npz,35.06366038322449,3.338351011276245,0,0,6.324204444885254,0.001962056,0.0,6.579517602920532,0.006641456,0.0,6.055750370025635,0.005758004,0.0,6.445826292037964,0.002326764,0.0,6.320010662078857,0.004720502,0.0,0.0180675031158013,0.0,0.004720502,0.0,11.0,990.0
CT_AbdomenAtlas_BDMAP_00001768.npz,33.14420271,3.402553081512451,0,0,6.034517049789429,0.000568779,0.0,6.149385690689087,0.0281109929880416,0.0,5.728197813034058,0.0326912373809,0.0,5.882608652114868,0.0328128980516637,0.0,5.9469404220581055,0.043955272116129,0.0,0.1158771538749691,0.0,0.043955272116129,0.0,10.0,900.0
CT_AbdomenAtlas_BDMAP_00001825.npz,35.214534521102905,3.252273797988892,0,0,5.904099941253662,0.000660593,0.0,6.0544822216033936,0.004661459,0.0,6.163736820220947,0.006805495,0.0,6.966208219528198,0.0151559138187341,0.0,6.8737335205078125,0.0141284193631558,0.0,0.0340173734263439,0.0,0.0141284193631558,0.0,10.0,900.0
CT_AbdomenAtlas_BDMAP_00001855.npz,40.53397965431213,3.897944927215576,0,0,7.6357033252716064,0.000126355,0.0,7.130711078643799,0.000837994,0.0,7.273821592330933,0.001765463,0.0,7.180438995361328,0.001335306,0.0,7.415359735488892,0.003277556,0.0,0.005640718,0.0,0.003277556,0.0,9.0,810.0
CT_AbdomenAtlas_BDMAP_00002072.npz,36.54753041267395,3.796940565109253,0,0,6.813209772109985,0.004115408,0.0,6.408484697341919,0.00728794,0.0,6.320767402648926,0.006244574,0.0,6.454438209533691,0.005089929,0.0,6.753689765930176,0.0108838925184452,0.0,0.0261220934131538,0.0,0.0108838925184452,0.0,10.0,900.0
CT_AbdomenAtlas_BDMAP_00002174.npz,36.72872495651245,3.7645764350891113,0,0,6.565352916717529,0.004036659,0.0,6.675015687942505,0.0239851183023769,0.0,6.486623287200928,0.0103563431268178,0.0,6.645406484603882,0.011679616,0.0,6.591750144958496,0.0118302509534405,0.0,0.053954532,0.0,0.0118302509534405,0.0,8.0,720.0
CT_AbdomenAtlas_BDMAP_00002227.npz,39.182847023010254,3.815875768661499,0,0,7.271420478820801,0.001334299,0.0,7.464092969894409,0.015747884,0.0,6.782827854156494,0.0143542360517501,0.0,6.78878664970398,0.0368944358175472,0.0,7.059843301773071,0.041335114,0.0,0.088331262,0.0,0.041335114,0.0,10.0,900.0
CT_AbdomenAtlas_BDMAP_00002285.npz,39.754143476486206,3.966510057449341,0,0,7.383358478546143,0.000403317,0.0,7.015399456,0.001622502,0.0,7.367865800857544,0.00406681,0.0,7.133819341659546,0.003068531,0.0,6.887190341949463,0.002494297,0.0,0.0102066499593452,0.0,0.002494297,0.0,12.0,1080.0
CT_AbdomenAtlas_BDMAP_00002544.npz,42.81613373756409,4.0956339836120605,0,0,7.615040063858032,8.78622593902699e-05,0.0,7.946398019790649,0.00032977,0.0,7.601443767547607,0.0156931145814519,0.0,7.871125221252441,0.009814113,0.0,7.686492681503296,0.0169349821330325,0.0,0.03434842,0.0,0.0169349821330325,0.0,11.0,990.0
CT_AbdomenAtlas_BDMAP_00002551.npz,71.88863468170166,4.628628969192505,0,0,13.64970874786377,0.003592875,0.0,13.57257628440857,0.007166121,0.0,13.416654348373411,0.007712702,0.0,13.181311130523682,0.0114636882803106,0.0,13.439755201339722,0.009244327,0.0,0.0327611121717397,0.0,0.009244327,0.0,11.0,990.0
CT_AbdomenAtlas_BDMAP_00002656.npz,40.141061544418335,3.7651498317718506,0,0,7.591362476348877,0.000745115,0.0,7.0159313678741455,0.004985606,0.0,7.352282285690308,0.007172502,0.0,7.133858919143677,0.01328358,0.0,7.282476663589477,0.0148347179515138,0.0,0.033231605,0.0,0.0148347179515138,0.0,10.0,900.0
CT_AbdomenAtlas_BDMAP_00002675.npz,39.61419343948364,3.765725135803223,0,0,6.990327596664429,0.010354885,0.0,7.115846633911133,0.007403854,0.0,7.072898626327515,0.0172608472169334,0.0,7.303791284561157,0.009639271,0.0,7.365604162216186,0.0108738341870415,0.0,0.0449183319507102,0.0,0.0108738341870415,0.0,11.0,990.0
CT_AbdomenAtlas_BDMAP_00002737.npz,37.93377137184143,4.041439056396484,0,0,6.753973960876465,0.002857661,0.0,7.291565656661987,0.0180167939384693,0.0,6.451100587844849,0.026447437,0.0,6.605642318725586,0.0224513546271513,0.0,6.790049791,0.0127906949702806,0.0,0.074739764,0.0,0.0127906949702806,0.0,11.0,990.0
CT_AbdomenAtlas_BDMAP_00002767.npz,36.77381181716919,3.748462915420532,0,0,6.274670124053955,0.000718156,0.0,6.433319330215454,0.0136504340874731,0.0,7.053036689758301,0.004425035,0.0,6.729496479034424,0.0130880765716604,0.0,6.534826278686523,0.013425411,0.0,0.038235329,0.0,0.013425411,0.0,11.0,990.0
CT_AbdomenAtlas_BDMAP_00002806.npz,36.39215540885925,3.7798256874084473,0,0,6.406621932983398,0.0133612472627986,0.0,6.5542614459991455,0.0149651263424837,0.0,6.357022762298584,0.0158673,0.0,6.640232325,0.0144926859197955,0.0,6.654191255569458,0.020015803,0.0,0.0620136368965716,0.0,0.020015803,0.0,10.0,900.0
CT_AbdomenAtlas_BDMAP_00002816.npz,36.789111852645874,3.6421077251434326,0,0,6.317581892,0.002442504,0.0,6.382300615310669,0.005968281,0.0,6.670463800430298,0.0126359632104805,0.0,6.741252660751343,0.019855194,0.0,7.035405158996582,0.018961264,0.0,0.0491613222276565,0.0,0.018961264,0.0,10.0,900.0
CT_AbdomenAtlas_BDMAP_00002869.npz,38.90154743,3.7940268516540527,0,0,6.802328824996948,0.007731969,0.0,6.721946477890015,0.0217146047431143,0.0,7.806013584136963,0.009472634,0.0,6.735544681549072,0.00599927,0.0,7.041687012,0.012698100357925,0.0,0.047401543,0.0,0.012698100357925,0.0,11.0,990.0
CT_AbdomenAtlas_BDMAP_00003003.npz,45.34014678001404,3.8486404418945312,0,0,8.251580953598022,0.002540575,0.0,7.910103083,0.005365256,0.0,8.458999633789062,0.004388278,0.0,8.258939981460571,0.009935387,0.0,8.611882687,0.019470489,0.0,0.0306944531261857,0.0,0.019470489,0.0,12.0,1080.0
CT_AbdomenAtlas_BDMAP_00003222.npz,39.23918962478638,3.8570287227630615,0,0,7.225527048110962,0.000824764,0.0,7.123420000076294,0.008954631,0.0,6.649607181549072,0.006261781,0.0,7.040928125,0.0101789048815716,0.0,7.342678546905518,0.0165797682344831,0.0,0.034097583,0.0,0.0165797682344831,0.0,10.0,900.0
CT_AbdomenAtlas_BDMAP_00003241.npz,43.97549247741699,3.9777028560638423,0,0,7.874524593353271,0.002994438,0.0,7.900956630706787,0.000634073,0.0,7.926117420196533,0.0153092770933394,0.0,8.389279366,0.016912778,0.0,7.906911611557007,0.021264532,0.0,0.044985613,0.0,0.021264532,0.0,9.0,810.0
CT_AbdomenAtlas_BDMAP_00003297.npz,38.06915330886841,3.661480903625488,0,0,6.787981748580933,0.001572216,0.0,6.655174016952515,0.005378659,0.0,6.909184933,0.0113539697362088,0.0,7.197241783,0.008586794,0.0,6.858089923858643,0.006523201,0.0,0.029367131,0.0,0.006523201,0.0,12.0,1080.0
CT_AbdomenAtlas_BDMAP_00003464.npz,38.88945865631104,3.818317413330078,0,0,7.141378402709961,0.004732244,0.0,6.732459068,0.023243219346152,0.0,6.944371700286865,0.0202120703541356,0.0,7.130519629,0.0262982991745111,0.0,7.122412443161011,0.0195489636219132,0.0,0.081894193,0.0,0.0195489636219132,0.0,11.0,990.0
CT_AbdomenAtlas_BDMAP_00003558.npz,38.47660160064697,3.77758264541626,0,0,6.938366889953613,0.001980059,0.0,6.838777303695679,0.004983597,0.0,6.937581777572632,0.002612612,0.0,7.194290399551392,0.00834762,0.0,6.7900025844573975,0.00717833,0.0,0.020523023300666,0.0,0.00717833,0.0,11.0,990.0
CT_AbdomenAtlas_BDMAP_00003650.npz,43.17474222183228,4.126209974,0,0,7.377405643463135,5.98620791650061e-05,0.0,7.536608934402466,0.000166167,0.0,7.848158836364746,0.003927622,0.0,8.382328748703003,0.003836466,0.0,7.904030084609985,0.005527381,0.0,0.0107238770305062,0.0,0.005527381,0.0,12.0,1080.0
CT_AbdomenAtlas_BDMAP_00003673.npz,35.65511512756348,3.714283227920532,0,0,6.170066833496094,0.007574317,0.0,6.383722305297852,0.0181078760153973,0.0,6.600789785385132,0.0234111981267583,0.0,6.493853807449341,0.028924995,0.0,6.292399168014526,0.034970874,0.0,0.091716664,0.0,0.034970874,0.0,9.0,810.0
CT_AbdomenAtlas_BDMAP_00003722.npz,37.18130111694336,3.6861417293548575,0,0,6.912966251373291,0.0129725926776068,0.0,6.708310366,0.009506809,0.0,6.651746034622192,0.0148551252740605,0.0,6.730199813842773,0.0246624188881124,0.0,6.491936922073364,0.0238008988552088,0.0,0.067411099,0.0,0.0238008988552088,0.0,11.0,990.0
CT_AbdomenAtlas_BDMAP_00003854.npz,66.53818106651306,4.539226293563843,0,0,12.620364904403688,0.002415628,0.0,12.256472826004028,0.008983569,0.0,13.129177331924438,0.00926909,0.0,12.262717723846436,0.009200706,0.0,11.73022198677063,0.006893697,0.0,0.032108029,0.0,0.006893697,0.0,9.0,810.0
CT_AbdomenAtlas_BDMAP_00003872.npz,35.96387720108032,3.6059353351593018,0,0,6.6222734451293945,3.461295904571611e-07,0.0,6.522848368,0.002920506,0.0,6.494678735733032,0.006508221,0.0,6.441208600997925,0.007449178,0.0,6.276932716369629,0.009907445,0.0,0.0218318005222005,0.0,0.009907445,0.0,11.0,990.0
CT_AbdomenAtlas_BDMAP_00003896.npz,45.75528645515442,3.836607217788696,0,0,8.326654434204102,0.001815176,0.0,8.973720073699951,0.002090074,0.0,8.142972469329834,0.0119965789020141,0.0,8.246700763702393,0.0178460349031848,0.0,8.228631496429443,0.0301844942072578,0.0,0.0479325234577307,0.0,0.0301844942072578,0.0,12.0,1080.0
CT_AbdomenAtlas_BDMAP_00003921.npz,40.26018261909485,3.827526330947876,0,0,7.057245492935181,0.000218489,0.0,7.424704551696777,0.003736963,0.0,7.308121919631958,0.004849657,0.0,7.166259288787842,0.0147540184242875,0.0,7.476325035095215,0.0231584266929155,0.0,0.035029096,0.0,0.0231584266929155,0.0,10.0,900.0
CT_AbdomenAtlas_BDMAP_00003988.npz,38.00630450248718,3.902277708053589,0,0,6.596592903137207,0.003385123,0.0,6.555092096328735,0.005768027,0.0,7.116612911224365,0.003159888,0.0,6.978714705,0.003666402,0.0,6.857014179229736,0.004292602,0.0,0.016433181,0.0,0.004292602,0.0,9.0,810.0
CT_AbdomenAtlas_BDMAP_00004026.npz,38.15971755981445,4.101523160934448,0,0,6.589652061462402,0.000177504,0.0,6.898935317993164,0.002807084,0.0,7.069705247879028,0.004011995,0.0,6.550562620162964,0.009276346,0.0,6.949339151382446,0.0138352105455833,0.0,0.023101783,0.0,0.0138352105455833,0.0,11.0,990.0
CT_AbdomenAtlas_BDMAP_00004286.npz,37.54902696609497,3.676832675933838,0,0,6.871089220046997,0.0224140661251586,0.0,6.723993301391602,0.0321899395166722,0.0,6.603713274002075,0.0326520408278077,0.0,6.676677942276001,0.042306184,0.0,6.996720552444458,0.035250191,0.0,0.1359802926196874,0.0,0.035250191,0.0,10.0,900.0
CT_AbdomenAtlas_BDMAP_00004308.npz,40.57618188858032,4.244136810302734,0,0,7.079541206359863,0.0118149245015149,0.0,7.040237188339233,0.023305185203445,0.0,7.371988534927368,0.032414751,0.0,7.555486202,0.038388559,0.0,7.284791946411133,0.029191278,0.0,0.1146115970848059,0.0,0.029191278,0.0,9.0,810.0
CT_AbdomenAtlas_BDMAP_00004332.npz,98.38434577,5.435615062713623,0,0,18.69605588912964,0.000120199,0.0,19.142565488815308,0.00211441,0.0,18.17625856399536,0.003189712,0.0,18.581563472747803,0.002811934,0.0,18.35228729248047,0.005189496,0.0,0.0107709035088571,0.0,0.005189496,0.0,12.0,1080.0
CT_AbdomenAtlas_BDMAP_00004385.npz,40.54066395759583,3.695047378540039,0,0,7.208859920501709,0.000542259,0.0,7.378941297531128,0.006653468,0.0,7.367072582244873,0.00840685,0.0,7.237145185470581,0.0120893356678246,0.0,7.653597593307495,0.0164599126464991,0.0,0.03565074,0.0,0.0164599126464991,0.0,10.0,900.0
CT_AbdomenAtlas_BDMAP_00004506.npz,38.96836543083191,3.6685073375701904,0,0,7.11660099,0.001746738,0.0,6.846153020858765,0.006211217,0.0,7.149822950363159,0.006049332,0.0,6.868556738,0.007605441,0.0,7.3187243938446045,0.007736171,0.0,0.0246074432108728,0.0,0.007736171,0.0,11.0,990.0
CT_AbdomenAtlas_BDMAP_00004599.npz,36.225908041000366,3.7745578289031982,0,0,6.511511803,0.003426949,0.0,6.1633899211883545,0.017790877,0.0,6.268168210983276,0.013613982,0.0,6.5748817920684814,0.0142219105537784,0.0,6.933398485183716,0.02126752625764,0.0,0.05797400697461,0.0,0.02126752625764,0.0,10.0,900.0
CT_AbdomenAtlas_BDMAP_00004625.npz,51.47259783744812,4.224265098571777,0,0,9.375202417373655,0.001460436,0.0,8.963907241821289,0.007114323,0.0,10.04879117012024,0.007848311,0.0,9.311243057250977,0.009160316,0.0,9.549188852,0.0140941939968855,0.0,0.031900265,0.0,0.0140941939968855,0.0,9.0,810.0
CT_AbdomenAtlas_BDMAP_00004662.npz,48.81488800048828,3.599562883377075,0,0,8.624312878,0.000301137,0.0,9.434737444,0.000233779,0.0,8.793735265731812,0.000533912,0.0,9.334723711013794,0.002690565,0.0,9.02781581878662,0.004346399,0.0,0.005782024,0.0,0.004346399,0.0,12.0,1080.0
CT_AbdomenAtlas_BDMAP_00004890.npz,37.88736176490784,3.3909289836883545,0,0,6.711832523345947,0.000206893,0.0,6.819145917892456,0.004017862,0.0,6.984604120254517,0.006267391,0.0,6.7587103843688965,0.0198450290185077,0.0,7.222139835357666,0.0221496045165341,0.0,0.041308531,0.0,0.0221496045165341,0.0,10.0,900.0
CT_AbdomenAtlas_BDMAP_00004909.npz,32.66052222251892,3.297346830368042,0,0,5.725070238113403,0.000494497,0.0,5.917990446090698,0.004612877,0.0,6.1666460037231445,0.0101727987019981,0.0,5.780950307846069,0.0148713952089641,0.0,5.772518396377564,0.016310815,0.0,0.038059727,0.0,0.016310815,0.0,12.0,1080.0
CT_AbdomenAtlas_BDMAP_00005187.npz,34.73623323440552,3.432352304458618,0,0,6.268471717834473,0.001855678,0.0,6.446727514266968,0.0283926857756698,0.0,6.005643129348755,0.047674540594493,0.0,6.483130931854248,0.0430683407016062,0.0,6.099907636642456,0.038086094,0.0,0.1391064531401386,0.0,0.038086094,0.0,10.0,900.0
CT_AbdomenAtlas_BDMAP_00005206.npz,37.11784577,3.1977531909942627,0,0,6.570921182632446,0.00052206,0.0,6.66710639,0.002729202,0.0,6.68527627,0.004604372,0.0,6.759597063064575,0.002570369,0.0,7.237191677093506,0.005656774,0.0,0.012993359,0.0,0.005656774,0.0,10.0,900.0
CT_AbdomenAtlas_BDMAP_00005243.npz,33.63156270980835,3.286337137,0,0,6.076272726,0.000292104,0.0,5.959789037704468,0.004240128,0.0,6.077230215072632,0.004327734,0.0,6.159072637557983,0.008188626,0.0,6.072860956192017,0.0118167521917176,0.0,0.022810916,0.0,0.0118167521917176,0.0,11.0,990.0
CT_AbdomenAtlas_BDMAP_00005281.npz,39.22363328933716,3.2746570110321045,0,0,6.9586591720581055,0.001484883,0.0,7.585312128067017,0.00370887,0.0,6.863029718399048,0.007672519,0.0,7.44817853,0.0140718304761498,0.0,7.093796730041504,0.016035729,0.0,0.034213526,0.0,0.016035729,0.0,12.0,1080.0
CT_AbdomenAtlas_BDMAP_00005542.npz,33.84060359,3.182515382766724,0,0,5.9142372608184814,0.0148941685557585,0.0,5.8969831466674805,0.021756753,0.0,6.039274215698242,0.0341954119100403,0.0,5.997195005,0.027937614378902,0.0,6.810398578643799,0.037658814,0.0,0.1101662704008693,0.0,0.037658814,0.0,10.0,900.0
CT_AbdomenAtlas_BDMAP_00005770.npz,38.69881010055542,3.352178812026977,0,0,6.911031961,0.008907435,0.0,6.808481216430664,0.005664539,0.0,7.095889091491699,0.006297872,0.0,7.182903289794922,0.005601153,0.0,7.348325729370117,0.0164954837411786,0.0,0.030265023,0.0,0.0164954837411786,0.0,12.0,1080.0
CT_AbdomenAtlas_BDMAP_00005858.npz,40.79901337623596,3.3007588386535645,0,0,7.184847593307495,0.002544759,0.0,7.467148542404175,0.0109915894706216,0.0,7.910525321960449,0.004044061,0.0,7.48517108,0.005174353,0.0,7.450562000274658,0.005084927,0.0,0.0240248461824178,0.0,0.005084927,0.0,12.0,1080.0
CT_AbdomenAtlas_BDMAP_00005911.npz,93.27121472358704,4.7879860401153564,0,0,16.546360969543457,0.004395252,0.0,18.678295373916622,0.009705441,0.0,17.66710066795349,0.0141924834858251,0.0,17.696012020111084,0.0132710208470826,0.0,17.89545965194702,0.0170763889364246,0.0,0.047904766,0.0,0.0170763889364246,0.0,12.0,1080.0
CT_AbdomenAtlas_BDMAP_00005993.npz,43.74551773071289,3.8894236087799072,0,0,7.490077734,0.001811889,0.0,8.067482471466064,0.002924591,0.0,8.625964641571045,0.009485098,0.0,7.662369966506958,0.0141101158831923,0.0,8.010199308395386,0.0204701248516119,0.0,0.037660812,0.0,0.0204701248516119,0.0,12.0,1080.0
CT_AbdomenAtlas_BDMAP_00006066.npz,42.41084122657776,3.7450485229492183,0,0,7.906011343002319,0.000386653,0.0,8.044827222824097,0.005170594,0.0,7.855579853057861,0.0105720920061232,0.0,7.465351819992065,0.0295671547785181,0.0,7.394022464752197,0.0245867095002108,0.0,0.057796522,0.0,0.0245867095002108,0.0,12.0,1080.0
CT_AbdomenAtlas_BDMAP_00006190.npz,51.70156931877136,4.045553446,0,0,9.065722465515137,0.000284341,0.0,9.569339990615845,0.003690147,0.0,9.317253828048706,0.00870951,0.0,10.074851751327516,0.013004986460202,0.0,9.628847837,0.016169797,0.0,0.033631713,0.0,0.016169797,0.0,9.0,810.0
CT_AbdomenAtlas_BDMAP_00006191.npz,57.52396011352539,4.39474082,0,0,10.623145818710327,0.007582588,0.0,10.86951494216919,0.009651607,0.0,10.268445014953612,0.0107664168298638,0.0,10.568092346191406,0.017560962,0.0,10.800021171569824,0.029452201,0.0,0.05649638,0.0,0.029452201,0.0,11.0,990.0
CT_AbdomenAtlas_BDMAP_00006407.npz,61.711729764938354,4.359766721725464,0,0,11.343999862670898,0.003789038,0.0,11.306415319442747,0.006382611,0.0,11.170072317123411,0.009331152,0.0,12.042704582214355,0.016099779,0.0,11.488770961761476,0.0309409188486645,0.0,0.0491785204310678,0.0,0.0309409188486645,0.0,11.0,990.0
CT_AbdomenAtlas_BDMAP_00006423.npz,41.74036908149719,3.874576807022095,0,0,7.576799154281616,0.000192735,0.0,7.362397193908691,0.000963882,0.0,7.545488834381103,0.002038338,0.0,7.652008771896362,0.004732146,0.0,7.729098320007324,0.004685959,0.0,0.010173713122323,0.0,0.004685959,0.0,10.0,900.0
CT_AbdomenAtlas_BDMAP_00006548.npz,58.102872133255005,4.625317811965942,0,0,10.475111246109009,0.00237333,0.0,10.72790241241455,0.009235238,0.0,10.647969007492064,0.00675748,0.0,10.928416967391968,0.010048974,0.0,10.69815468788147,0.015439432,0.0,0.034948073,0.0,0.015439432,0.0,10.0,900.0
CT_AbdomenAtlas_BDMAP_00006609.npz,59.47889304161072,4.427099704742432,0,0,11.049654483795166,0.00227258,0.0,10.881659030914308,0.000804894,0.0,11.204038381576538,0.007463437,0.0,11.03948689,0.008910057,0.0,10.876954555511476,0.008390977,0.0,0.022510166,0.0,0.008390977,0.0,10.0,900.0
CT_AbdomenAtlas_BDMAP_00006737.npz,41.77713751792908,3.934094429016113,0,0,7.639452934265137,0.000429239,0.0,7.508249998092651,0.006329331,0.0,7.516020059585571,0.0224197652873373,0.0,7.811141729354858,0.0146809413338398,0.0,7.368178367614746,0.00986737,0.0,0.048578342,0.0,0.00986737,0.0,9.0,810.0
CT_AbdomenAtlas_BDMAP_00006778.npz,42.35599279403687,3.742995262145996,0,0,7.679862738,0.001221273,0.0,7.872111797332764,0.00421372,0.0,7.896889448165893,0.004647935,0.0,7.232808113098144,0.000421625,0.0,7.931325435638428,0.000502176,0.0,0.010145005266382,0.0,0.000502176,0.0,12.0,1080.0
CT_AbdomenAtlas_BDMAP_00006857.npz,49.61416649818421,3.8108067512512207,0,0,8.978562831878662,0.000573815,0.0,9.334641218185425,0.000664924,0.0,9.458744287490845,0.0178470075276446,0.0,8.928396701812744,0.019604829,0.0,9.103014707565308,0.02282661,0.0,0.0498169729550987,0.0,0.02282661,0.0,11.0,990.0
CT_AbdomenAtlas_BDMAP_00006911.npz,54.45276212692261,4.098315954208374,0,0,9.933286905288696,0.000211518,0.0,10.207908630371094,0.0159563502801846,0.0,10.099683046340942,0.008581993,0.0,10.193812608718872,0.023135512,0.0,9.919754981994627,0.017902268,0.0,0.056730747,0.0,0.017902268,0.0,12.0,1080.0
